movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,NA,imdbId
3421,Animal House (1978),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77975
3422,She's Gotta Have It (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91939
3424,Do the Right Thing (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97216
3425,Mo' Better Blues (1990),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,100168
3426,Jungle Fever (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,102175
3429,Creature Comforts (1989),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99317
3435,Double Indemnity (1944),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,36775
3438,Teenage Mutant Ninja Turtles (1990),1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100758
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103060
3440,Teenage Mutant Ninja Turtles III (1993),1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108308
3441,Red Dawn (1984),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,87985
3444,Bloodsport (1988),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92675
3448,"Good Morning, Vietnam (1987)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,93105
3450,Grumpy Old Men (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107050
3451,Guess Who's Coming to Dinner (1967),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61735
3452,Romeo Must Die (2000),1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,165929
3461,Lord of the Flies (1963),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57261
3462,Modern Times (1936),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27977
3466,Heart and Souls (1993),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107091
3468,"Hustler, The (1961)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54997
3469,Inherit the Wind (1960),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53946
3470,Dersu Uzala (1975),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71411
3471,Close Encounters of the Third Kind (1977),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,75860
3476,Jacob's Ladder (1990),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,99871
3477,Empire Records (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112950
3478,"Bamba, La (1987)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93378
3479,Ladyhawke (1985),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,89457
3481,High Fidelity (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,146882
3483,"Road to El Dorado, The (2000)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138749
3484,"Skulls, The (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,192614
3489,Hook (1991),0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102057
3494,True Grit (1969),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,65126
3498,Midnight Express (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77928
3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,100157
3501,Murphy's Romance (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89643
3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,69293
3504,Network (1976),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74958
3505,No Way Out (1987),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,93640
3506,North Dallas Forty (1979),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79640
3507,"Odd Couple, The (1968)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63374
3508,"Outlaw Josey Wales, The (1976)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,75029
3510,Frequency (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,186151
3511,Ready to Rumble (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217756
3512,Return to Me (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,122459
3513,Rules of Engagement (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,160797
3515,Me Myself I (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,183503
3519,Force 10 from Navarone (1978),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,77572
3521,Mystery Train (1989),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97940
3524,Arthur (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82031
3525,Bachelor Party (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86927
3526,Parenthood (1989),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98067
3527,Predator (1987),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,93773
3528,"Prince of Tides, The (1991)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,102713
3529,"Postman Always Rings Twice, The (1981)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,82934
3534,28 Days (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,191754
3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,144084
3536,Keeping the Faith (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,171433
3538,East is East (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166175
3543,Diner (1982),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83833
3545,Cabaret (1972),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,68327
3548,Auntie Mame (1958),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51383
3549,Guys and Dolls (1955),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,48140
3550,The Hunger (1983),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85701
3551,Marathon Man (1976),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,74860
3552,Caddyshack (1980),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80487
3553,Gossip (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,176783
3555,U-571 (2000),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,141926
3556,"Virgin Suicides, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,159097
3557,Jennifer 8 (1992),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,104549
3564,"Flintstones in Viva Rock Vegas, The (2000)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158622
3565,Where the Heart Is (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198021
3566,"Big Kahuna, The (2000)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,189584
3578,Gladiator (2000),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172495
3591,Mr. Mom (1983),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85970
3593,Battlefield Earth (2000),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,185183
3594,Center Stage (2000),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,210616
3599,Anchors Aweigh (1945),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37514
3608,Pee-wee's Big Adventure (1985),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89791
3614,Honeymoon in Vegas (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104438
3615,Dinosaur (2000),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130623
3616,Loser (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,217630
3617,Road Trip (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215129
3618,Small Time Crooks (2000),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196216
3623,Mission: Impossible II (2000),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120755
3624,Shanghai Noon (2000),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184894
3629,"Gold Rush, The (1925)",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15864
3632,Monsieur Verdoux (1947),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39631
3633,On Her Majesty's Secret Service (1969),1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,64757
3635,"Spy Who Loved Me, The (1977)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76752
3638,Moonraker (1979),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79574
3639,"Man with the Golden Gun, The (1974)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71807
3646,Big Momma's House (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208003
3649,American Gigolo (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80365
3654,"Guns of Navarone, The (1961)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,54953
3668,Romeo and Juliet (1968),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,63518
3671,Blazing Saddles (1974),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71230
3672,Benji (1974),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71206
3675,White Christmas (1954),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,47673
3676,Eraserhead (1977),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,74486
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,59578
3682,Magnum Force (1973),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,70355
3683,Blood Simple (1984),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,86979
3684,"Fabulous Baker Boys, The (1989)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,97322
3685,Prizzi's Honor (1985),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,89841
3686,Flatliners (1990),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,99582
3688,Porky's (1982),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84522
3690,Porky's Revenge (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89826
3693,"Toxic Avenger, The (1985)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90190
3697,Predator 2 (1990),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100403
3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93894
3699,Starman (1984),0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,88172
3701,Alien Nation (1988),0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,94631
3702,Mad Max (1979),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79501
3703,"Road Warrior, The (Mad Max 2) (1981)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82694
3704,Mad Max Beyond Thunderdome (1985),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89530
3705,Bird on a Wire (1990),1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99141
3706,Angel Heart (1987),0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,92563
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,91635
3708,Firestarter (1984),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,87262
3717,Gone in 60 Seconds (2000),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187078
3723,Hamlet (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99726
3724,Coming Home (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,77362
3726,Assault on Precinct 13 (1976),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74156
3727,Near Dark (1987),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,93605
3730,"Conversation, The (1974)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,71360
3735,Serpico (1973),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,70666
3740,Big Trouble in Little China (1986),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90728
3741,Badlands (1973),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,69762
3742,Battleship Potemkin (1925),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15648
3744,Shaft (2000),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,162650
3745,Titan A.E. (2000),1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120913
3751,Chicken Run (2000),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120630
3752,"Me, Myself & Irene (2000)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183505
3753,"Patriot, The (2000)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,187393
3754,"Adventures of Rocky and Bullwinkle, The (2000)",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131704
3755,"Perfect Storm, The (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,177971
3763,F/X (1986),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,89118
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,101846
3766,Missing in Action (1984),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87727
3770,Dreamscape (1984),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,87175
3783,Croupier (1998),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,159382
3784,"Kid, The (2000)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,219854
3785,Scary Movie (2000),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175142
3788,Blow-Up (Blowup) (1966),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60176
3791,Footloose (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87277
3793,X-Men (2000),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120903
3798,What Lies Beneath (2000),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,161081
3799,Pokémon the Movie 2000 (2000),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210234
3809,What About Bob? (1991),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103241
3811,Breaker Morant (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,80310
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68555
3814,Love and Death (1975),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73312
3821,Nutty Professor II: The Klumps (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144528
3824,Autumn in New York (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,174480
3825,Coyote Ugly (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,200550
3826,Hollow Man (2000),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,164052
3827,Space Cowboys (2000),1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,186566
3831,Saving Grace (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195234
3835,"Crush, The (1993)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106627
3836,Kelly's Heroes (1970),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65938
3840,Pumpkinhead (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95925
3841,Air America (1990),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99005
3844,Steel Magnolias (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98384
3852,"Tao of Steve, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234853
3858,Cecil B. DeMented (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173716
3861,"Replacements, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191397
3863,"Cell, The (2000)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,209958
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,188640
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,95705
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102510
3871,Shane (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46303
3873,Cat Ballou (1965),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59017
3877,Supergirl (1984),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88206
3882,Bring It On (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204946
3889,Highlander: Endgame (Highlander IV) (2000),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144964
3893,Nurse Betty (2000),0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,171580
3896,"Way of the Gun, The (2000)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,202677
3897,Almost Famous (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,181875
3910,Dancer in the Dark (2000),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,168629
3911,Best in Show (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218839
3915,Girlfight (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210075
3916,Remember the Titans (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210945
3917,Hellraiser (1987),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93177
3918,Hellbound: Hellraiser II (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95294
3925,Stranger Than Paradise (1984),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88184
3927,Fantastic Voyage (1966),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60397
3943,Bamboozled (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215545
3946,Get Carter (2000),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,208988
3948,Meet the Parents (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212338
3949,Requiem for a Dream (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180093
3950,Tigerland (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170691
3952,"Contender, The (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,208874
3955,"Ladies Man, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213790
3959,"Time Machine, The (1960)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54387
3967,Billy Elliot (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249462
3968,Bedazzled (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230030
3969,Pay It Forward (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,223897
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111512
3977,Charlie's Angels (2000),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160127
3978,"Legend of Bagger Vance, The (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,146984
3979,Little Nicky (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185431
3980,Men of Honor (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203019
3981,Red Planet (2000),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,199753
3983,You Can Count on Me (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,203230
3984,Diamonds Are Forever (1971),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66995
3985,"Eagle Has Landed, The (1976)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,74452
3986,"6th Day, The (2000)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,216216
3987,Bounce (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,186894
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170016
3991,102 Dalmatians (2000),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211181
3992,Malèna (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,213847
3993,Quills (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,180073
3994,Unbreakable (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,217869
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,190332
3997,Dungeons & Dragons (2000),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190374
3998,Proof of Life (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,228750
3999,Vertical Limit (2000),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190865
4002,"Planes, Trains & Automobiles (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93748
4005,"Living Daylights, The (1987)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93428
4006,Transformers: The Movie (1986),0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92106
4007,Wall Street (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94291
4008,Born on the Fourth of July (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,96969
4010,Brewster's Millions (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88850
4011,Snatch (2000),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,208092
4014,Chocolat (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,241303
4015,"Dude, Where's My Car? (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,242423
4016,"Emperor's New Groove, The (2000)",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120917
4017,Pollock (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,183659
4018,What Women Want (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207201
4019,Finding Forrester (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,181536
4020,"Gift, The (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219699
4021,Before Night Falls (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,247196
4022,Cast Away (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162222
4023,"Family Man, The (2000)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,218967
4025,Miss Congeniality (2000),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212346
4027,"O Brother, Where Art Thou? (2000)",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190590
4029,State and Main (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120202
4030,Dracula 2000 (2000),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,219653
4033,Thirteen Days (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,146309
4034,Traffic (2000),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,181865
4036,Shadow of the Vampire (2000),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,189998
4037,House of Games (1987),0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,93223
4039,Annie (1982),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83564
4040,Don't Tell Mom the Babysitter's Dead (1991),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101757
4041,"Officer and a Gentleman, An (1982)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84434
